trial,selected_by,error,use_standard_sl_tp,stop_loss_parameter_binance,take_profit_parameter_binance,activation_threshold,trailing_distance,adjustment_step,third_level_trailing_distance,enable_breakeven,filtering_active,beobachten_active,seite,min_price_change_pct_min,min_price_change_pct_max,price_change_lookback_minutes,symbol_observation_hours,close_position,allow_short,allow_long,filter_previous_day,previous_day_direction,require_timeframe_alignment,ema_fast_parameter,ema_slow_parameter,ema_baseline_parameter,back_trend_periode,min_trend_strength_parameter,min_trend_duration_parameter,rsi_period,rsi_buy,rsi_sell,rsi_exit_overbought,rsi_exit_oversold,volume_sma,volume_multiplier,volume_entry_multiplier,min_volume,use_momentum_check,momentum_lookback,momentum,use_bb,bb_period,bb_deviation,use_macd,macd_fast_period,macd_slow_period,macd_signal_period,use_adx,adx_period,adx_threshold,use_vwap,use_advanced_vwap,advanced_vwap_std_threshold,use_obv,obv_period,use_chaikin_money_flow,cmf_period,cmf_threshold,interval_int_2,interval_int_3,symbol,total_trades,win_rate,total_profit,max_drawdown,profit_factor,avg_profit,total_commission,avg_slippage,total_slippage,stop_loss_hits,take_profit_hits,signal_exits,trailing_stop_hits,observation_timeout_exits,backtest_end_exits,stop_loss_percent,take_profit_percent,signal_exits_percent,trailing_stop_percent,observation_timeout_percent,backtest_end_percent,advanced_vwap_periods,enable_trailing_take_profit,take_profit_levels,take_profit_size_percentages
241,ML-Guided,,True,0.026,0.068,0.0,1.0,0.1,1.0,False,False,False,short,3.35,21.95,351,6,True,True,True,False,bearish,False,30,46,91,13,2.95,2,9,58,19,94,14,59,3.33,1.26,0.8283,False,36,0.6438,False,11,1.73,False,20,58,13,True,8,38.1,False,True,0.76,False,11,False,1,0.0,5m,5m,CHILLGUYUSDT,1.0,1.0,9.799811499999985,0.0,1000.0,9.799811499999985,0.2301884999999999,0.7499999999999729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[26, 60, 291]",False,[6.8],[100.0]
242,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.48,1.27,0.72,1.0,True,False,False,long,4.99,20.85,398,11,True,True,True,False,bullish,False,27,43,195,9,4.09,4,7,77,20,93,13,48,4.82,1.74,0.0552,True,22,0.14,True,48,1.68,False,20,58,13,True,40,39.0,False,True,1.86,True,8,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[46, 148, 250]",False,[4.9],[100.0]
243,ML-Guided,,False,0.99,1.0,0.97,5.81,0.16,4.51,True,False,False,long,2.04,20.83,499,6,False,True,True,False,bullish,False,23,68,79,3,2.13,3,23,55,30,89,19,21,3.42,0.81,0.1644,True,15,0.97,False,11,1.73,False,20,58,13,True,40,38.9,False,False,0.89,True,21,True,35,0.05,5m,5m,CHILLGUYUSDT,11.0,0.7272727272727273,-6.630593379014541,44.56820952492936,0.7049815024714174,-0.6027812162740491,1.1256040452002165,0.68181818181818,0.0,2.0,7.0,2.0,1.0,0.0,0.0,16.666666666666664,58.333333333333336,16.666666666666664,8.333333333333332,0.0,0.0,"[13, 78, 188]",True,"[0.8, 4.7, 4.9]","[33.33, 33.33, 33.33]"
244,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.039,0.017,0.0,1.0,0.1,1.0,False,False,False,both,2.8,22.23,65,12,False,True,True,False,bullish,False,21,33,224,3,2.78,1,21,58,32,77,22,14,3.17,1.05,0.4727,False,36,0.6438,True,30,1.78,False,20,58,13,True,7,38.6,False,True,0.89,False,11,True,7,0.04,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[30, 126, 201]",False,[1.7],[100.0]
245,ML-Guided,,True,0.063,0.02,0.0,1.0,0.1,1.0,False,False,False,both,2.29,14.61,482,3,False,True,True,False,bullish,False,14,52,207,20,3.02,9,20,61,39,96,30,45,4.38,1.37,0.1537,False,36,0.6438,False,11,1.73,True,9,41,8,True,40,39.3,False,False,0.89,False,11,False,1,0.0,5m,5m,CHILLGUYUSDT,1.0,0.0,-7.744789875000007,30.979159500000023,0.0,-7.744789875000007,0.2222898749999999,0.7499999999999816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,"[14, 75, 208]",False,[2.0],[100.0]
246,ML-Guided,,True,0.055,0.052,0.0,1.0,0.1,1.0,False,False,False,long,4.07,46.33,547,9,True,True,True,False,bearish,False,30,120,109,9,1.76,4,5,75,18,77,8,20,4.34,0.95,0.3275,True,13,0.98,True,47,3.28,True,20,42,5,False,35,32.2,False,False,0.89,True,20,True,39,-0.05,5m,5m,CHILLGUYUSDT,20.0,0.45,1.0343406244812334,209.1113856720322,1.013823069764875,0.0517170312240616,4.487620204677413,0.7499999999999897,0.0,8.0,7.0,5.0,0.0,0.0,0.0,40.0,35.0,25.0,0.0,0.0,0.0,"[42, 65, 181]",False,[5.2],[100.0]
247,ML-Guided,,True,0.045,0.026,0.0,1.0,0.1,1.0,False,False,False,short,3.74,28.8,357,1,True,True,True,False,bullish,False,17,109,58,4,4.6,10,5,74,21,89,17,56,2.02,2.87,0.3383,False,36,0.6438,False,11,1.73,False,20,58,13,True,8,39.8,False,False,0.89,False,11,False,1,0.0,5m,5m,CHILLGUYUSDT,53.0,0.5471698113207547,74.24831103131075,45.92174482404472,1.419548299246305,1.4009115288926557,11.93893075880555,0.749999999999982,0.0,22.0,19.0,8.0,0.0,0.0,0.0,44.89795918367347,38.775510204081634,16.3265306122449,0.0,0.0,0.0,"[41, 114, 221]",False,[2.6],[100.0]
248,ML-Guided,,True,0.058,0.036,0.0,1.0,0.1,1.0,False,False,False,short,2.23,39.47,111,9,True,True,True,False,bearish,False,30,119,245,11,2.56,1,8,76,29,84,9,18,4.32,1.19,0.801,False,36,0.6438,False,11,1.73,False,20,58,13,True,27,39.6,False,False,0.89,True,20,True,36,-0.03,5m,5m,CHILLGUYUSDT,5.0,0.4,-3.73404662499998,52.21168759831246,0.8392878014223302,-0.746809324999996,1.1065466249999998,0.7499999999999879,0.0,3.0,2.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,"[45, 136, 297]",False,[3.6],[100.0]
249,ML-Guided,,False,0.99,1.0,0.28,0.49,0.2,6.0,False,False,False,short,2.89,18.77,643,4,True,True,True,False,bullish,False,15,119,235,20,1.71,3,26,76,45,80,10,31,3.37,1.97,0.277,True,36,0.53,False,11,1.73,False,20,58,13,True,40,38.7,False,True,0.32,False,11,True,29,0.28,5m,5m,CHILLGUYUSDT,25.0,0.48,34.623963421222165,12.769961683022846,3.0527988017948218,1.3849585368488866,5.660002784792706,0.7499999999999746,0.0,18.0,0.0,0.0,8.0,0.0,0.0,69.23076923076923,0.0,0.0,30.76923076923077,0.0,0.0,"[45, 140, 282]",True,"[2.8, 3.1, 4.3]","[33.33, 33.33, 33.33]"
250,ML-Guided,,False,0.99,1.0,0.48,0.33,0.96,1.0,True,False,False,both,2.64,28.1,506,9,False,True,True,False,bullish,False,18,55,197,5,3.43,7,22,69,44,87,10,35,1.79,0.87,0.6163,False,36,0.6438,True,35,1.59,False,20,58,13,True,27,39.4,False,True,2.29,False,11,True,35,-0.1,5m,5m,CHILLGUYUSDT,18.0,0.6666666666666666,58.300825888684926,5.474962489854169,10.229683439507948,3.238934771593607,4.059492479763128,0.7499999999999801,0.0,12.0,0.0,0.0,6.0,0.0,0.0,66.66666666666666,0.0,0.0,33.33333333333333,0.0,0.0,"[35, 106, 183]",False,"[3.1, 3.8]","[50.0, 50.0]"
251,ML-Guided,,True,0.054,0.02,0.0,1.0,0.1,1.0,False,False,False,both,3.0,25.49,607,2,True,True,True,False,bearish,False,12,55,93,8,1.15,3,21,84,29,90,16,56,2.44,0.64,0.3038,True,34,0.55,True,25,3.71,True,7,39,17,True,32,38.4,False,True,0.7,False,11,True,11,-0.16,5m,5m,CHILLGUYUSDT,53.0,0.3773584905660377,-57.088909880570064,175.3489883088269,0.7692563114088985,-1.077149243029624,11.936450412453166,0.7499999999999776,0.0,30.0,19.0,4.0,0.0,0.0,0.0,56.60377358490566,35.84905660377358,7.547169811320755,0.0,0.0,0.0,"[31, 121, 288]",False,[2.0],[100.0]
252,ML-Guided,,True,0.048,0.057,0.0,1.0,0.1,1.0,False,False,False,long,3.51,41.23,61,12,False,True,True,False,bearish,False,9,150,62,7,3.47,1,9,82,20,92,3,48,4.44,0.69,0.1066,True,15,0.23,True,20,1.65,False,20,58,13,False,35,32.2,False,True,2.44,True,28,True,31,-0.14,5m,5m,CHILLGUYUSDT,4.0,0.75,21.60499462500004,30.97915950000001,3.789616629205197,5.40124865625001,0.9025053749999998,0.7499999999999835,0.0,1.0,3.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,"[12, 95, 292]",False,[5.7],[100.0]
253,ML-Guided,,True,0.026,0.016,0.0,1.0,0.1,1.0,False,False,False,both,3.65,17.89,202,7,False,True,True,False,bearish,False,26,109,53,4,2.7,5,29,76,20,91,7,40,1.25,2.34,0.8581,False,36,0.6438,True,11,3.26,True,17,58,20,True,36,38.1,False,True,0.36,False,11,True,19,-0.11,5m,5m,CHILLGUYUSDT,29.0,0.5172413793103449,47.55644645107855,57.92014014360811,1.4782391313965504,1.6398774638302949,6.568931420042003,0.7499999999999725,0.0,12.0,13.0,2.0,0.0,0.0,0.0,44.44444444444444,48.14814814814815,7.4074074074074066,0.0,0.0,0.0,"[29, 149, 152]",False,[1.6],[100.0]
254,ML-Guided,,False,0.99,1.0,0.66,0.91,0.61,1.0,False,False,False,both,2.23,32.41,379,9,True,True,True,False,bullish,False,6,101,52,6,0.2,3,20,66,31,95,29,57,3.86,0.8,0.9149,False,36,0.6438,False,11,1.73,False,20,58,13,True,21,38.5,False,True,0.8,True,13,True,12,-0.12,5m,5m,CHILLGUYUSDT,5.0,0.2,-7.891347077013407,32.408169135380696,0.0380000653142072,-1.5782694154026813,1.1241889155540998,0.7499999999999891,0.0,5.0,0.0,0.0,2.0,0.0,0.0,71.42857142857143,0.0,0.0,28.57142857142857,0.0,0.0,"[11, 142, 186]",False,"[1.3, 1.6]","[50.0, 50.0]"
255,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.87,4.96,0.82,1.0,True,False,False,both,3.05,22.91,126,11,True,True,True,False,bearish,False,8,104,62,4,3.6,7,9,63,40,86,7,58,3.26,1.04,0.7973,False,36,0.6438,True,47,1.95,False,20,58,13,True,39,38.1,True,True,0.47,True,14,True,30,0.07,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[49, 99, 258]",False,[2.2],[100.0]
256,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.039,0.021,0.0,1.0,0.1,1.0,False,False,False,short,1.88,32.67,76,12,True,True,True,False,bullish,False,27,142,93,6,4.53,10,28,59,39,89,28,23,4.65,1.3,0.7186,False,36,0.6438,True,42,2.92,True,16,29,19,True,27,30.7,True,False,0.89,True,21,True,34,-0.22,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[31, 143, 190]",False,[2.1],[100.0]
257,ML-Guided,,True,0.066,0.034,0.0,1.0,0.1,1.0,False,False,False,long,2.21,46.45,444,8,True,True,True,False,bullish,False,22,80,200,6,1.19,3,10,55,28,83,21,50,1.04,1.86,0.9622,True,39,0.14,False,11,1.73,True,22,35,10,True,16,16.6,True,False,0.89,False,11,True,5,0.29,5m,5m,CHILLGUYUSDT,112.0,0.4642857142857143,44.93315654965954,69.7605091161242,1.0993092064721632,0.4011888977648173,25.08205265585752,0.7500000000000001,0.0,58.0,51.0,3.0,0.0,0.0,0.0,51.78571428571429,45.535714285714285,2.6785714285714284,0.0,0.0,0.0,"[35, 97, 261]",False,[3.4],[100.0]
258,ML-Guided,,True,0.05,0.02,0.0,1.0,0.1,1.0,False,False,False,long,0.79,8.97,207,5,False,True,True,False,bullish,False,4,93,96,4,2.2,10,14,64,17,85,12,35,2.43,0.67,0.0334,False,36,0.6438,False,11,1.73,True,16,60,18,True,9,22.7,False,False,0.89,False,11,True,17,0.28,5m,5m,CHILLGUYUSDT,206.0,0.3883495145631068,-113.58406847821948,191.58074673009597,0.872222037118401,-0.5513789731952402,46.25700027267276,0.7499999999999942,0.0,94.0,78.0,33.0,0.0,0.0,0.0,45.85365853658537,38.04878048780488,16.097560975609756,0.0,0.0,0.0,"[24, 71, 181]",False,[2.0],[100.0]
259,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.56,1.29,0.96,1.0,True,False,False,short,3.06,39.44,622,7,False,True,True,False,bullish,False,28,66,88,6,4.58,3,28,57,19,95,9,16,4.53,0.78,0.7451,True,33,0.55,False,11,1.73,True,6,54,9,True,8,28.4,False,True,1.52,True,30,True,38,-0.21,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[12, 150, 221]",False,[3.6],[100.0]
260,ML-Guided,,False,0.99,1.0,0.9,5.87,0.23,1.0,False,False,False,long,4.65,10.62,487,2,True,True,True,False,bearish,False,3,100,148,13,3.94,6,19,72,18,85,3,16,2.09,1.02,0.2919,True,31,0.71,True,37,1.58,False,20,58,13,False,35,32.2,True,False,0.89,False,11,True,9,0.07,5m,5m,CHILLGUYUSDT,70.0,0.6428571428571429,-48.96156797624815,175.5467126953748,0.7932697957502783,-0.6994509710892592,9.880167596080168,0.664285714285716,0.0,11.0,42.0,17.0,7.0,0.0,0.0,14.285714285714285,54.54545454545454,22.07792207792208,9.090909090909092,0.0,0.0,"[27, 106, 299]",False,"[2.5, 4.3]","[50.0, 50.0]"
261,ML-Guided,,False,0.99,1.0,0.56,1.93,0.53,4.94,False,False,False,short,1.95,35.1,252,1,True,True,True,False,bullish,False,11,59,63,15,3.11,1,17,57,16,83,2,33,2.66,2.49,0.2694,False,36,0.6438,True,49,1.55,False,20,58,13,True,7,33.9,True,True,1.74,False,11,False,1,0.0,5m,5m,CHILLGUYUSDT,7.0,0.4285714285714285,-1.4150316765058473,21.06211746772712,0.8156099798417114,-0.2021473823579782,1.123103810721421,0.6428571428571285,0.0,4.0,3.0,0.0,3.0,0.0,0.0,40.0,30.0,0.0,30.0,0.0,0.0,"[26, 109, 277]",True,"[2.0, 2.1, 3.7]","[33.33, 33.33, 33.33]"
